id,fractal_id,symbol,direction,entry_price,sl_initial,volume_total,volume_per,status,source_timeframe,created_at
4137,859002,XAUUSDc,SELL,4128.13564,4133.319,0.02,0.02,closed,15min,2026-07-02T15:16:21.933667
4136,858899,XAUUSDc,BUY,4076.8164,4027.212,0.02,0.02,closed,15min,2026-07-02T15:16:19.882549
4135,858895,XAUUSDc,BUY,4062.21232,3997.174,0.02,0.02,closed,15min,2026-07-02T15:16:18.019118
4134,855199,XAUUSDc,SELL,4138.80796,4161.36,0.02,0.02,closed,2H,2026-07-02T15:16:16.192764
4133,855198,XAUUSDc,SELL,4180.46072,4271.286,0.02,0.02,closed,2H,2026-07-02T15:16:14.381064
4132,858733,XAUUSDc,BUY,4109.06164,4093.627,0.02,0.02,closed,5min,2026-07-02T15:10:16.057514
4131,858700,XAUUSDc,BUY,4105.29312,4086.378,0.02,0.02,closed,5min,2026-07-02T15:10:14.378299
4130,858695,XAUUSDc,BUY,4107.279039999999,4036.048,0.02,0.02,closed,5min,2026-07-02T15:10:12.756630
4129,858582,XAUUSDc,BUY,4109.06164,4093.627,0.02,0.02,closed,5min,2026-07-02T15:06:16.822068
4128,858549,XAUUSDc,BUY,4105.29312,4086.378,0.02,0.02,closed,5min,2026-07-02T15:06:15.076900
4127,858544,XAUUSDc,BUY,4107.279039999999,4036.048,0.02,0.02,closed,5min,2026-07-02T15:06:13.433523
4126,858393,XAUUSDc,BUY,4107.279039999999,4036.048,0.02,0.02,closed,5min,2026-07-02T15:00:23.742134
4125,858117,XAUUSDc,BUY,4091.28024,4028.394,0.02,0.02,closed,30min,2026-07-02T15:00:18.645440
4124,858115,XAUUSDc,BUY,4066.5301999999997,4005.143,0.02,0.02,closed,30min,2026-07-02T15:00:16.820122
4123,858113,XAUUSDc,BUY,4093.963,3962.365,0.02,0.02,closed,30min,2026-07-02T15:00:15.029001
4122,857920,XAUUSDc,BUY,4107.279039999999,4036.048,0.02,0.02,closed,5min,2026-07-02T14:56:10.899805
4121,857808,XAUUSDc,BUY,4109.06164,4093.627,0.02,0.02,closed,5min,2026-07-02T14:50:14.556278
4120,857775,XAUUSDc,BUY,4105.29312,4086.378,0.02,0.02,closed,5min,2026-07-02T14:50:13.001523
4119,857770,XAUUSDc,BUY,4107.279039999999,4036.048,0.02,0.02,closed,5min,2026-07-02T14:50:11.523500
4118,856855,XAUUSDc,BUY,4076.8164,4027.212,0.02,0.02,closed,15min,2026-07-02T14:46:26.077564
4117,856851,XAUUSDc,BUY,4062.21232,3997.174,0.02,0.02,closed,15min,2026-07-02T14:46:24.512651
4116,856715,XAUUSDc,BUY,4066.5301999999997,4005.143,0.02,0.02,closed,30min,2026-07-02T14:46:22.945574
4115,856557,XAUUSDc,BUY,4109.06164,4093.627,0.02,0.02,closed,5min,2026-07-02T14:46:21.466469
4114,856524,XAUUSDc,BUY,4105.29312,4086.378,0.02,0.02,closed,5min,2026-07-02T14:46:19.838528
4113,855304,XAUUSDc,BUY,4091.28024,4028.394,0.02,0.02,closed,30min,2026-07-02T14:46:18.310668
