id,fractal_id,symbol,direction,entry_price,sl_initial,volume_total,volume_per,status,source_timeframe,created_at
560,147466,XAUEURm,BUY,3643.78364,3585.995,0.03,0.01,cancelled_restart,4H,2026-06-12T18:42:22.009893
559,146234,XAUEURm,BUY,3648.29444,3644.711,0.03,0.01,cancelled_restart,5min,2026-06-12T18:27:29.301222
558,146073,XAUEURm,BUY,3649.37164,3608.071,0.03,0.01,cancelled_restart,15min,2026-06-12T18:27:25.671946
557,146068,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T18:27:22.543438
556,145934,XAUEURm,BUY,3649.11264,3607.146,0.03,0.01,cancelled_restart,30min,2026-06-12T18:27:18.733807
555,145932,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T18:27:15.591843
554,145834,XAUEURm,SELL,3672.07252,3704.704,0.03,0.01,cancelled_restart,2H,2026-06-12T18:27:10.239191
553,145758,XAUEURm,BUY,3648.91384,3606.436,0.03,0.01,cancelled_restart,2H,2026-06-12T18:27:05.357534
552,145713,XAUEURm,BUY,3626.4838799999998,3592.551,0.03,0.01,cancelled_restart,2H,2026-06-12T18:27:01.233537
551,145706,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T18:26:56.667099
550,144141,XAUEURm,BUY,3639.51988,3631.255,0.03,0.01,cancelled_restart,15min,2026-06-12T16:04:18.699705
549,143473,XAUEURm,BUY,3644.50476,3632.115,0.03,0.01,cancelled_restart,5min,2026-06-12T15:49:17.994218
548,143472,XAUEURm,BUY,3647.82352,3640.972,0.03,0.01,cancelled_restart,5min,2026-06-12T15:49:16.479895
547,142328,XAUEURm,SELL,3642.2229199999997,3653.419,0.03,0.01,cancelled_restart,30min,2026-06-12T15:44:14.065871
546,139372,XAUEURm,SELL,3642.2229199999997,3653.419,0.03,0.01,cancelled_restart,30min,2026-06-12T15:44:12.500979
545,142207,XAUEURm,BUY,3626.5618,3609.901,0.03,0.01,cancelled_restart,30min,2026-06-12T15:39:22.161425
544,142204,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T15:39:20.589321
543,141811,XAUEURm,BUY,3626.4838799999998,3592.551,0.03,0.01,cancelled_restart,2H,2026-06-12T15:39:18.851887
542,141803,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T15:39:17.318788
541,141438,XAUEURm,BUY,3624.85648,3598.066,0.03,0.01,cancelled_restart,4H,2026-06-12T15:39:15.700135
540,141435,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,cancelled_restart,4H,2026-06-12T15:39:14.164729
539,141426,XAUEURm,BUY,3612.55392,3585.582,0.03,0.01,cancelled_restart,4H,2026-06-12T15:39:12.596357
538,142445,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T15:36:37.773837
537,138485,XAUEURm,BUY,3624.85648,3598.066,0.03,0.01,cancelled_restart,4H,2026-06-12T15:36:19.957446
536,138482,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,cancelled_restart,4H,2026-06-12T15:36:18.210993
535,139249,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T15:36:16.517003
534,138856,XAUEURm,BUY,3626.4838799999998,3592.551,0.03,0.01,cancelled_restart,2H,2026-06-12T15:36:14.057552
533,138848,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T15:36:12.304356
532,138845,XAUEURm,BUY,3602.5246,3453.697,0.03,0.01,cancelled_restart,2H,2026-06-12T15:36:10.656759
531,139490,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T15:36:09.009206
530,139489,XAUEURm,BUY,3611.44168,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T15:36:07.183816
529,137141,XAUEURm,SELL,3652.0067200000003,3656.501,0.03,0.01,cancelled_restart,5min,2026-06-12T14:59:15.090667
528,136302,XAUEURm,SELL,3632.526,3634.759,0.03,0.01,cancelled_restart,5min,2026-06-12T14:39:15.133410
527,135111,XAUEURm,SELL,3617.37472,3656.134,0.03,0.01,cancelled_restart,15min,2026-06-12T14:19:17.715383
526,135104,XAUEURm,SELL,3615.5188399999997,3616.33,0.03,0.01,cancelled_restart,15min,2026-06-12T14:19:14.847531
525,134976,XAUEURm,SELL,3624.20964,3626.572,0.03,0.01,cancelled_restart,5min,2026-06-12T14:14:12.203563
524,134142,XAUEURm,SELL,3619.945,3621.849,0.03,0.01,cancelled_restart,5min,2026-06-12T13:59:17.496590
523,133457,XAUEURm,SELL,3625.98368,3627.732,0.03,0.01,cancelled_restart,5min,2026-06-12T13:44:16.832682
522,132896,XAUEURm,SELL,3622.09372,3625.069,0.03,0.01,cancelled_restart,15min,2026-06-12T13:34:20.720151
521,131841,XAUEURm,SELL,3623.73768,3630.19,0.03,0.01,cancelled_restart,15min,2026-06-12T13:29:11.452188
520,128552,XAUEURm,BUY,3624.2088799999997,3621.488,0.03,0.01,cancelled_restart,5min,2026-06-12T12:14:13.672027
519,127346,XAUEURm,BUY,3641.824,3639.484,0.03,0.01,cancelled_restart,5min,2026-06-12T11:49:14.465291
518,127190,XAUEURm,BUY,3639.51988,3631.255,0.03,0.01,cancelled_restart,15min,2026-06-12T11:49:12.462894
517,126436,XAUEURm,SELL,3642.2229199999997,3653.419,0.03,0.01,cancelled_restart,30min,2026-06-12T11:34:23.138191
516,125809,XAUEURm,SELL,3644.0321200000003,3649.001,0.03,0.01,cancelled_restart,5min,2026-06-12T11:29:18.059990
515,125707,XAUEURm,BUY,3639.99732,3616.845,0.03,0.01,cancelled_restart,5min,2026-06-12T11:29:15.743099
514,125705,XAUEURm,BUY,3640.06832,3633.35,0.03,0.01,cancelled_restart,5min,2026-06-12T11:29:14.685989
